datetime,open,high,low,close,volume
2026-02-24 04:30:00+00:00,24878.0,24884.0,24867.25,24871.25,629
2026-02-24 04:45:00+00:00,24872.25,24880.25,24870.25,24878.75,406
2026-02-24 05:00:00+00:00,24884.0,24886.5,24882.0,24882.0,842
2026-02-24 05:15:00+00:00,24882.75,24883.5,24854.5,24863.5,976
2026-02-24 05:30:00+00:00,24861.5,24861.5,24843.5,24855.75,820
2026-02-24 05:45:00+00:00,24854.0,24855.25,24825.75,24841.0,1276
2026-02-24 06:00:00+00:00,24840.5,24853.25,24834.75,24837.0,956
2026-02-24 06:15:00+00:00,24836.0,24850.0,24822.75,24832.75,873
2026-02-24 06:30:00+00:00,24832.75,24843.0,24824.0,24839.5,637
2026-02-24 06:45:00+00:00,24839.25,24844.0,24830.25,24837.75,411
2026-02-24 07:00:00+00:00,24837.5,24860.75,24835.25,24857.75,1177
2026-02-24 07:15:00+00:00,24858.25,24862.0,24846.0,24859.75,608
2026-02-24 07:30:00+00:00,24861.0,24868.5,24831.75,24835.25,774
2026-02-24 07:45:00+00:00,24835.5,24846.0,24830.5,24833.25,622
2026-02-24 08:00:00+00:00,24834.0,24834.0,24783.5,24793.25,3261
2026-02-24 08:15:00+00:00,24792.0,24817.5,24773.5,24807.25,2731
2026-02-24 08:30:00+00:00,24809.0,24821.25,24776.0,24787.5,1462
2026-02-24 08:45:00+00:00,24786.0,24797.75,24761.0,24791.75,1851
2026-02-24 09:00:00+00:00,24791.25,24838.5,24788.25,24837.5,2019
2026-02-24 09:15:00+00:00,24837.25,24843.0,24820.75,24825.25,1541
2026-02-24 09:30:00+00:00,24825.0,24830.0,24794.25,24828.5,1933
2026-02-24 09:45:00+00:00,24830.0,24848.0,24822.25,24846.5,1011
2026-02-24 10:00:00+00:00,24847.0,24865.5,24842.25,24842.5,1488
2026-02-24 10:15:00+00:00,24842.75,24848.5,24834.5,24840.0,1004
2026-02-24 10:30:00+00:00,24841.5,24847.0,24826.5,24843.75,963
2026-02-24 10:45:00+00:00,24843.5,24843.75,24825.75,24842.0,571
2026-02-24 11:00:00+00:00,24842.5,24853.25,24822.75,24824.5,1291
2026-02-24 11:15:00+00:00,24825.5,24832.75,24814.25,24822.25,1062
2026-02-24 11:30:00+00:00,24822.0,24828.25,24808.75,24819.0,1112
2026-02-24 11:45:00+00:00,24819.0,24834.0,24812.0,24833.0,1028
2026-02-24 12:00:00+00:00,24832.5,24902.25,24828.5,24872.25,6274
2026-02-24 12:15:00+00:00,24871.75,24873.5,24834.0,24840.75,2140
2026-02-24 12:30:00+00:00,24840.0,24847.25,24800.0,24819.5,3572
2026-02-24 12:45:00+00:00,24818.0,24824.0,24795.25,24816.25,2689
2026-02-24 13:00:00+00:00,24816.75,24841.25,24814.25,24827.0,3476
2026-02-24 13:15:00+00:00,24826.0,24858.5,24823.5,24857.0,2496
2026-02-24 13:30:00+00:00,24857.5,24876.75,24838.25,24871.75,2928
2026-02-24 13:45:00+00:00,24872.5,24892.0,24870.0,24877.25,3177
