trade_id,entry_time,strategy,symbol,direction,entry_price,sl_price,tp_price,features_json,exit_time,exit_price,label,pnl_points
3d36ad58-b884-4e20-8392-e503dc0ad4a6,2026-06-19T01:07:42.111792+00:00,strategy1_wick_rejection,MES1,1,7558.0,7536.625,7567.4049992476,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 5.5, ""p_range"": 8.75, ""p_upper_wick_r"": 0.18181818181818182, ""p_lower_wick_r"": 0.4090909090909091, ""wick_penetration"": 1.8636363636363635, ""close_pct_body"": 0.5454545454545454, ""rr_ratio"": 0.4399999647999909, ""session"": 2.0, ""hour_cst"": 14.0}",2026-06-19T03:00:00+00:00,7536.625,0,-21.375
a41d01ea-5bcc-40fa-9d30-1c616655276c,2026-06-19T16:24:49.273922+00:00,strategy1_wick_rejection,MNQ1,1,30506.5,30400.321428571428,30548.504708652956,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 18.0, ""p_range"": 52.75, ""p_upper_wick_r"": 0.5555555555555556, ""p_lower_wick_r"": 1.375, ""wick_penetration"": 1.1527777777777777, ""close_pct_body"": 0.1527777777777778, ""rr_ratio"": 0.3956043869097908, ""session"": 2.0, ""hour_cst"": 14.0}",2026-06-22T23:00:00+00:00,30548.50470865296,1,42.0047
a9ae7821-d980-4913-b3e7-142aef2dce86,2026-06-19T16:25:37.019800+00:00,strategy1_wick_rejection,MES1,1,7536.75,7517.375,7545.274999318,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 5.5, ""p_range"": 8.75, ""p_upper_wick_r"": 0.18181818181818182, ""p_lower_wick_r"": 0.4090909090909091, ""wick_penetration"": 1.8636363636363635, ""close_pct_body"": 0.5454545454545454, ""rr_ratio"": 0.4399999647999909, ""session"": 2.0, ""hour_cst"": 14.0}",2026-06-23T02:00:00+00:00,7517.375,0,-19.375
e829a6b9-73b0-4056-80eb-2ec526c576a0,2026-06-22T23:27:26.689935+00:00,strategy1_wick_rejection,MNQ1,1,30552.5,30425.589285714286,30748.4737505068,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 82.5, ""p_range"": 138.75, ""p_upper_wick_r"": 0.48787878787878786, ""p_lower_wick_r"": 0.19393939393939394, ""wick_penetration"": 0.4636363636363636, ""close_pct_body"": 0.38484848484848483, ""rr_ratio"": 1.544186017782576, ""session"": 2.0, ""hour_cst"": 11.0}",2026-06-23T02:00:00+00:00,30425.589285714286,0,-126.9107
e6583446-1d7a-40d6-b23a-3dbace58598a,2026-06-22T23:28:19.105628+00:00,strategy1_wick_rejection,MES1,1,7527.0,7506.678571428572,7567.642849014284,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 10.0, ""p_range"": 22.25, ""p_upper_wick_r"": 1.075, ""p_lower_wick_r"": 0.15, ""wick_penetration"": 0.35, ""close_pct_body"": 0.725, ""rr_ratio"": 1.9999995999999445, ""session"": 2.0, ""hour_cst"": 14.0}",2026-06-23T22:00:00+00:00,7506.678571428572,0,-20.3214
1f7fa50e-ebec-480b-82fd-3f03f330ad0c,2026-06-22T23:29:29.747555+00:00,strategy1_wick_rejection,MNQ1,1,30549.25,30422.339285714286,30745.2237505068,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 82.5, ""p_range"": 138.75, ""p_upper_wick_r"": 0.48787878787878786, ""p_lower_wick_r"": 0.19393939393939394, ""wick_penetration"": 0.4636363636363636, ""close_pct_body"": 0.38484848484848483, ""rr_ratio"": 1.544186017782576, ""session"": 2.0, ""hour_cst"": 11.0}",2026-06-23T02:00:00+00:00,30422.339285714286,0,-126.9107
3bae6b96-dc0e-4057-8f14-f148ab33d720,2026-06-22T23:30:38.147892+00:00,strategy1_wick_rejection,MNQ1,1,30549.5,30422.51785714286,30745.58404950807,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 82.5, ""p_range"": 138.75, ""p_upper_wick_r"": 0.48787878787878786, ""p_lower_wick_r"": 0.19393939393939394, ""wick_penetration"": 0.4636363636363636, ""close_pct_body"": 0.38484848484848483, ""rr_ratio"": 1.544186017782576, ""session"": 2.0, ""hour_cst"": 11.0}",2026-06-23T02:00:00+00:00,30422.51785714286,0,-126.9821
04311cbf-3c5b-4e94-8057-f03b726061a7,2026-06-22T23:31:18.256331+00:00,strategy1_wick_rejection,MES1,1,7528.0,7507.678571428572,7568.642849014284,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 10.0, ""p_range"": 22.25, ""p_upper_wick_r"": 1.075, ""p_lower_wick_r"": 0.15, ""wick_penetration"": 0.35, ""close_pct_body"": 0.725, ""rr_ratio"": 1.9999995999999445, ""session"": 2.0, ""hour_cst"": 14.0}",2026-06-23T22:00:00+00:00,7507.678571428572,0,-20.3214
f08f1db7-e330-49d2-9a33-36612459bea9,2026-06-23T00:06:45.428067+00:00,strategy1_wick_rejection,MNQ1,1,30567.25,30439.910714285714,30763.88554451442,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 82.5, ""p_range"": 138.75, ""p_upper_wick_r"": 0.48787878787878786, ""p_lower_wick_r"": 0.19393939393939394, ""wick_penetration"": 0.4636363636363636, ""close_pct_body"": 0.38484848484848483, ""rr_ratio"": 1.544186017782576, ""session"": 2.0, ""hour_cst"": 11.0}",2026-06-23T02:00:00+00:00,30439.910714285717,0,-127.3393
a79665d2-6fe7-4590-b3b2-a3e25cab133c,2026-06-23T00:07:41.647680+00:00,strategy1_wick_rejection,MES1,1,7530.25,7509.928571428572,7570.892849014284,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 10.0, ""p_range"": 22.25, ""p_upper_wick_r"": 1.075, ""p_lower_wick_r"": 0.15, ""wick_penetration"": 0.35, ""close_pct_body"": 0.725, ""rr_ratio"": 1.9999995999999445, ""session"": 2.0, ""hour_cst"": 14.0}",2026-06-23T22:00:00+00:00,7509.928571428572,0,-20.3214
44cb091c-0501-4f4e-b83d-9b0cc41704b8,2026-06-23T01:06:24.127876+00:00,strategy1_wick_rejection,MNQ1,1,30587.75,30452.14285714286,30797.152653911446,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 82.5, ""p_range"": 138.75, ""p_upper_wick_r"": 0.48787878787878786, ""p_lower_wick_r"": 0.19393939393939394, ""wick_penetration"": 0.4636363636363636, ""close_pct_body"": 0.38484848484848483, ""rr_ratio"": 1.544186017782576, ""session"": 2.0, ""hour_cst"": 11.0}",2026-06-23T02:00:00+00:00,30452.14285714286,0,-135.6071
290fed56-c70e-41af-aa71-6b841efbf2ec,2026-06-23T02:30:34.066784+00:00,strategy1_wick_rejection,MNQ1,1,30453.5,30310.85714285714,30673.767105536557,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 82.5, ""p_range"": 138.75, ""p_upper_wick_r"": 0.48787878787878786, ""p_lower_wick_r"": 0.19393939393939394, ""wick_penetration"": 0.4636363636363636, ""close_pct_body"": 0.38484848484848483, ""rr_ratio"": 1.544186017782576, ""session"": 2.0, ""hour_cst"": 11.0}",2026-06-23T22:00:00+00:00,30310.85714285714,0,-142.6429
24554911-4aa4-4d87-a68b-6e3acd99f43c,2026-06-23T22:52:55.336039+00:00,strategy1_wick_rejection,MNQ1,-1,29651.5,29820.660714285714,29384.477717673148,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 191.0, ""p_range"": 318.25, ""p_upper_wick_r"": 0.04581151832460733, ""p_lower_wick_r"": 0.6204188481675392, ""wick_penetration"": 0.587696335078534, ""close_pct_body"": 0.6256544502617801, ""rr_ratio"": 1.5785123836486536, ""session"": 2.0, ""hour_cst"": 9.0}",2026-06-25T00:00:00+00:00,29820.660714285717,0,-169.1607
5c3d6cc2-d882-4c43-a052-b8ecebe348a0,2026-06-23T23:07:10.511071+00:00,strategy1_wick_rejection,MNQ1,-1,29678.0,29848.196428571428,29409.342829847228,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 191.0, ""p_range"": 318.25, ""p_upper_wick_r"": 0.04581151832460733, ""p_lower_wick_r"": 0.6204188481675392, ""wick_penetration"": 0.587696335078534, ""close_pct_body"": 0.6256544502617801, ""rr_ratio"": 1.5785123836486536, ""session"": 2.0, ""hour_cst"": 9.0}",2026-06-25T00:00:00+00:00,29848.196428571428,0,-170.1964
114e4dd4-c99a-4289-85f5-ce7ae8542df8,2026-06-25T00:40:04.780712+00:00,strategy1_wick_rejection,MNQ1,-1,30038.0,30263.0,27218.681989049634,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 206.75, ""p_range"": 368.25, ""p_upper_wick_r"": 0.010882708585247884, ""p_lower_wick_r"": 0.7702539298669892, ""wick_penetration"": 0.06892382103990327, ""close_pct_body"": 0.347037484885127, ""rr_ratio"": 12.530302270890514, ""session"": 2.0, ""hour_cst"": 10.0}",,,-1,
c96649bf-f60a-42f5-b04b-71a0856ab1a6,2026-06-25T01:06:34.036892+00:00,strategy1_wick_rejection,MNQ1,-1,29955.25,30186.714285714286,27054.932535084234,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 206.75, ""p_range"": 368.25, ""p_upper_wick_r"": 0.010882708585247884, ""p_lower_wick_r"": 0.7702539298669892, ""wick_penetration"": 0.06892382103990327, ""close_pct_body"": 0.347037484885127, ""rr_ratio"": 12.530302270890514, ""session"": 2.0, ""hour_cst"": 10.0}",,,-1,
fbfc9c79-ed2d-4e0c-bd55-c2824c85e9eb,2026-06-26T00:58:56.688565+00:00,strategy1_wick_rejection,MNQ1,-1,29686.25,29934.26785714286,29400.711495602594,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 113.0, ""p_range"": 139.25, ""p_upper_wick_r"": 0.14601769911504425, ""p_lower_wick_r"": 0.08628318584070796, ""wick_penetration"": 0.7101769911504425, ""close_pct_body"": 0.8141592920353983, ""rr_ratio"": 1.1512820394740264, ""session"": 2.0, ""hour_cst"": 13.0}",2026-06-26T03:00:00+00:00,29400.711495602594,1,285.5385
51be517b-6c3b-4222-afe8-2be79487c01d,2026-06-26T01:07:05.076753+00:00,strategy1_wick_rejection,MNQ1,-1,29636.0,29886.053571428572,29348.11781430795,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 113.0, ""p_range"": 139.25, ""p_upper_wick_r"": 0.14601769911504425, ""p_lower_wick_r"": 0.08628318584070796, ""wick_penetration"": 0.7101769911504425, ""close_pct_body"": 0.8141592920353983, ""rr_ratio"": 1.1512820394740264, ""session"": 2.0, ""hour_cst"": 13.0}",2026-06-26T03:00:00+00:00,29348.11781430795,1,287.8822
e6198e89-f51f-4c3f-a091-407c0f07575a,2026-06-26T03:20:36.043388+00:00,strategy1_wick_rejection,MNQ1,-1,29229.0,29496.48214285714,28921.052613048545,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 113.0, ""p_range"": 139.25, ""p_upper_wick_r"": 0.14601769911504425, ""p_lower_wick_r"": 0.08628318584070796, ""wick_penetration"": 0.7101769911504425, ""close_pct_body"": 0.8141592920353983, ""rr_ratio"": 1.1512820394740264, ""session"": 2.0, ""hour_cst"": 13.0}",,,-1,
4f43ca2f-30ca-4619-acbe-b30e48b309ba,2026-06-26T04:07:09.789614+00:00,strategy1_wick_rejection,MNQ1,-1,29336.25,29587.60714285714,29046.867035935065,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 113.0, ""p_range"": 139.25, ""p_upper_wick_r"": 0.14601769911504425, ""p_lower_wick_r"": 0.08628318584070796, ""wick_penetration"": 0.7101769911504425, ""close_pct_body"": 0.8141592920353983, ""rr_ratio"": 1.1512820394740264, ""session"": 2.0, ""hour_cst"": 13.0}",,,-1,
4c68813b-10f0-4c0f-815e-3fc38182d6a3,2026-06-26T05:03:06.878301+00:00,strategy1_wick_rejection,MNQ1,-1,29266.5,29527.464285714286,28966.056504912976,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 113.0, ""p_range"": 139.25, ""p_upper_wick_r"": 0.14601769911504425, ""p_lower_wick_r"": 0.08628318584070796, ""wick_penetration"": 0.7101769911504425, ""close_pct_body"": 0.8141592920353983, ""rr_ratio"": 1.1512820394740264, ""session"": 2.0, ""hour_cst"": 13.0}",,,-1,
